"N_BacBac";"P_BacBac";"N_BacDino";"P_BacDino";"N_DinoDino";"P_DinoDino";"N_AAutres";"P_AAutres";"N_asso";"N_bac";"P_bac";"N_dino";"P_dino";"N_autres";"P_autres";"N_taxons"
"875";0,286228328426562;930;0,304219823356232;254;0,0830879947661106;998;0,326463853451096;3057;65;0,52;37;0,296;23;0,184;125
"787";0,257441936539091;954;0,31207065750736;276;0,0902845927379784;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;1003;0,328099443899248;272;0,088976120379457;971;0,317631665031076;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;940;0,307491004252535;268;0,0876676480209356;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;936;0,306182531894014;250;0,0817795224075891;1051;0,343801112201505;3057;65;0,52;37;0,296;23;0,184;125
"844";0,276087667648021;928;0,303565587176971;256;0,0837422309453713;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;948;0,310107948969578;264;0,0863591756624141;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;944;0,308799476611057;249;0,0814524043179588;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"798";0,261040235525025;946;0,309453712790317;271;0,0886490022898266;1042;0,340857049394832;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;933;0,305201177625123;254;0,0830879947661106;1057;0,345763820739287;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;954;0,31207065750736;258;0,084396467124632;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;963;0,315014720314033;251;0,0821066404972195;1046;0,342165521753353;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;946;0,309453712790317;278;0,0909388289172391;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"787";0,257441936539091;978;0,319921491658489;247;0,0807981681386981;1045;0,341838403663723;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;957;0,313052011776251;265;0,0866862937520445;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;960;0,314033366045142;264;0,0863591756624141;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;963;0,315014720314033;253;0,0827608766764802;1004;0,328426561988878;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;960;0,314033366045142;249;0,0814524043179588;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;948;0,310107948969578;256;0,0837422309453713;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;965;0,315668956493294;261;0,0853778213935231;1018;0,333006215243703;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;959;0,313706247955512;258;0,084396467124632;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"789";0,258096172718351;932;0,304874059535492;284;0,0929015374550213;1052;0,344128230291135;3057;65;0,52;37;0,296;23;0,184;125
"816";0,266928361138371;956;0,312724893686621;259;0,0847235852142623;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;942;0,308145240431796;295;0,0964998364409552;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;947;0,309780830879948;265;0,0866862937520445;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"816";0,266928361138371;930;0,304219823356232;285;0,0932286555446516;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"845";0,276414785737651;937;0,306509649983644;251;0,0821066404972195;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;942;0,308145240431796;275;0,0899574746483481;1006;0,329080798168139;3057;65;0,52;37;0,296;23;0,184;125
"848";0,277396140006542;930;0,304219823356232;280;0,0915930650964998;999;0,326790971540726;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;940;0,307491004252535;271;0,0886490022898266;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;943;0,308472358521426;247;0,0807981681386981;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;953;0,31174353941773;282;0,0922473012757605;994;0,325155381092574;3057;65;0,52;37;0,296;23;0,184;125
"801";0,262021589793916;942;0,308145240431796;262;0,0857049394831534;1052;0,344128230291135;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;947;0,309780830879948;265;0,0866862937520445;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"805";0,263330062152437;941;0,307818122342166;254;0,0830879947661106;1057;0,345763820739287;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;961;0,314360484134773;260;0,0850507033038927;1016;0,332351979064442;3057;65;0,52;37;0,296;23;0,184;125
"800";0,261694471704285;946;0,309453712790317;270;0,0883218842001963;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;960;0,314033366045142;250;0,0817795224075891;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;929;0,303892705266601;255;0,0834151128557409;1066;0,34870788354596;3057;65;0,52;37;0,296;23;0,184;125
"857";0,280340202813216;924;0,302257114818449;253;0,0827608766764802;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"845";0,276414785737651;939;0,307163886162905;256;0,0837422309453713;1017;0,332679097154073;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;958;0,313379129865882;273;0,0893032384690873;1012;0,331043506705921;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;974;0,318613019299967;263;0,0860320575727838;996;0,325809617271835;3057;65;0,52;37;0,296;23;0,184;125
"781";0,255479228001308;972;0,317958783120707;288;0,0942100098135427;1016;0,332351979064442;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;956;0,312724893686621;268;0,0876676480209356;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;942;0,308145240431796;265;0,0866862937520445;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"788";0,257769054628721;948;0,310107948969578;273;0,0893032384690873;1048;0,342819757932614;3057;65;0,52;37;0,296;23;0,184;125
"776";0,253843637553157;967;0,316323192672555;270;0,0883218842001963;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;928;0,303565587176971;287;0,0938828917239123;1005;0,328753680078508;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;945;0,309126594700687;267;0,0873405299313052;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"835";0,273143604841348;942;0,308145240431796;266;0,0870134118416748;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"803";0,262675825973176;954;0,31207065750736;264;0,0863591756624141;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"793";0,259404645076873;965;0,315668956493294;266;0,0870134118416748;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"831";0,271835132482826;917;0,299967288191037;265;0,0866862937520445;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;944;0,308799476611057;260;0,0850507033038927;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;940;0,307491004252535;258;0,084396467124632;1042;0,340857049394832;3057;65;0,52;37;0,296;23;0,184;125
"838";0,274124959110239;929;0,303892705266601;259;0,0847235852142623;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"829";0,271180896303566;953;0,31174353941773;266;0,0870134118416748;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;932;0,304874059535492;254;0,0830879947661106;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"851";0,278377494275433;906;0,296368989205103;285;0,0932286555446516;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;966;0,315996074582924;257;0,0840693490350016;1010;0,33038927052666;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;930;0,304219823356232;256;0,0837422309453713;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"827";0,270526660124305;937;0,306509649983644;268;0,0876676480209356;1025;0,335296041871115;3057;65;0,52;37;0,296;23;0,184;125
"847";0,277069021916912;931;0,304546941445862;252;0,0824337585868499;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;924;0,302257114818449;266;0,0870134118416748;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;978;0,319921491658489;260;0,0850507033038927;997;0,326136735361465;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;941;0,307818122342166;268;0,0876676480209356;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"790";0,258423290807982;935;0,305855413804383;270;0,0883218842001963;1062;0,347399411187439;3057;65;0,52;37;0,296;23;0,184;125
"805";0,263330062152437;927;0,303238469087341;275;0,0899574746483481;1050;0,343473994111874;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;948;0,310107948969578;246;0,0804710500490677;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"805";0,263330062152437;977;0,319594373568858;254;0,0830879947661106;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;991;0,324174026823683;245;0,0801439319594374;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;980;0,320575727837749;238;0,0778541053320249;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;934;0,305528295714753;270;0,0883218842001963;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;940;0,307491004252535;279;0,0912659470068695;1010;0,33038927052666;3057;65;0,52;37;0,296;23;0,184;125
"793";0,259404645076873;929;0,303892705266601;276;0,0902845927379784;1059;0,346418056918548;3057;65;0,52;37;0,296;23;0,184;125
"816";0,266928361138371;931;0,304546941445862;279;0,0912659470068695;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;958;0,313379129865882;262;0,0857049394831534;1028;0,336277396140007;3057;65;0,52;37;0,296;23;0,184;125
"788";0,257769054628721;993;0,324828263002944;256;0,0837422309453713;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"799";0,261367353614655;934;0,305528295714753;268;0,0876676480209356;1056;0,345436702649657;3057;65;0,52;37;0,296;23;0,184;125
"884";0,289172391233235;924;0,302257114818449;267;0,0873405299313052;982;0,32122996401701;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;943;0,308472358521426;256;0,0837422309453713;1062;0,347399411187439;3057;65;0,52;37;0,296;23;0,184;125
"803";0,262675825973176;963;0,315014720314033;266;0,0870134118416748;1025;0,335296041871115;3057;65;0,52;37;0,296;23;0,184;125
"801";0,262021589793916;968;0,316650310762185;273;0,0893032384690873;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"812";0,26561988877985;947;0,309780830879948;248;0,0811252862283284;1050;0,343473994111874;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;950;0,310762185148839;273;0,0893032384690873;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"806";0,263657180242067;968;0,316650310762185;257;0,0840693490350016;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"860";0,281321557082107;937;0,306509649983644;282;0,0922473012757605;978;0,319921491658489;3057;65;0,52;37;0,296;23;0,184;125
"829";0,271180896303566;939;0,307163886162905;251;0,0821066404972195;1038;0,33954857703631;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;961;0,314360484134773;254;0,0830879947661106;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"802";0,262348707883546;969;0,316977428851816;251;0,0821066404972195;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"829";0,271180896303566;960;0,314033366045142;258;0,084396467124632;1010;0,33038927052666;3057;65;0,52;37;0,296;23;0,184;125
"826";0,270199542034675;956;0,312724893686621;244;0,079816813869807;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"816";0,266928361138371;940;0,307491004252535;267;0,0873405299313052;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;950;0,310762185148839;252;0,0824337585868499;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;920;0,300948642459928;255;0,0834151128557409;1052;0,344128230291135;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;944;0,308799476611057;256;0,0837422309453713;1015;0,332024860974812;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;938;0,306836768073274;261;0,0853778213935231;1028;0,336277396140007;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;932;0,304874059535492;252;0,0824337585868499;1043;0,341184167484462;3057;65;0,52;37;0,296;23;0,184;125
"795";0,260058881256133;991;0,324174026823683;255;0,0834151128557409;1016;0,332351979064442;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;961;0,314360484134773;260;0,0850507033038927;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;983;0,321557082106641;243;0,0794896957801766;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;944;0,308799476611057;254;0,0830879947661106;1037;0,33922145894668;3057;65;0,52;37;0,296;23;0,184;125
"846";0,276741903827282;949;0,310435067059208;254;0,0830879947661106;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;935;0,305855413804383;277;0,0906117108276088;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"882";0,288518155053974;918;0,300294406280667;267;0,0873405299313052;990;0,323846908734053;3057;65;0,52;37;0,296;23;0,184;125
"800";0,261694471704285;976;0,319267255479228;248;0,0811252862283284;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;991;0,324174026823683;272;0,088976120379457;987;0,322865554465162;3057;65;0,52;37;0,296;23;0,184;125
"841";0,27510631337913;887;0,290153745502126;299;0,0978083087994766;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"841";0,27510631337913;940;0,307491004252535;262;0,0857049394831534;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"799";0,261367353614655;972;0,317958783120707;277;0,0906117108276088;1009;0,33006215243703;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;967;0,316323192672555;252;0,0824337585868499;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"791";0,258750408897612;973;0,318285901210337;261;0,0853778213935231;1032;0,337585868498528;3057;65;0,52;37;0,296;23;0,184;125
"800";0,261694471704285;945;0,309126594700687;267;0,0873405299313052;1045;0,341838403663723;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;967;0,316323192672555;255;0,0834151128557409;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;913;0,298658815832516;258;0,084396467124632;1044;0,341511285574092;3057;65;0,52;37;0,296;23;0,184;125
"844";0,276087667648021;928;0,303565587176971;249;0,0814524043179588;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"812";0,26561988877985;985;0,322211318285901;261;0,0853778213935231;999;0,326790971540726;3057;65;0,52;37;0,296;23;0,184;125
"835";0,273143604841348;958;0,313379129865882;254;0,0830879947661106;1010;0,33038927052666;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;921;0,301275760549558;249;0,0814524043179588;1066;0,34870788354596;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;949;0,310435067059208;281;0,0919201831861302;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;965;0,315668956493294;262;0,0857049394831534;1005;0,328753680078508;3057;65;0,52;37;0,296;23;0,184;125
"796";0,260385999345764;938;0,306836768073274;284;0,0929015374550213;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;951;0,311089303238469;275;0,0899574746483481;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"818";0,267582597317632;983;0,321557082106641;252;0,0824337585868499;1004;0,328426561988878;3057;65;0,52;37;0,296;23;0,184;125
"805";0,263330062152437;955;0,312397775596991;243;0,0794896957801766;1054;0,344782466470396;3057;65;0,52;37;0,296;23;0,184;125
"846";0,276741903827282;931;0,304546941445862;261;0,0853778213935231;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"798";0,261040235525025;922;0,301602878639189;262;0,0857049394831534;1075;0,351651946352633;3057;65;0,52;37;0,296;23;0,184;125
"811";0,265292770690219;936;0,306182531894014;259;0,0847235852142623;1051;0,343801112201505;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;960;0,314033366045142;232;0,0758913967942427;1037;0,33922145894668;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;943;0,308472358521426;254;0,0830879947661106;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;944;0,308799476611057;272;0,088976120379457;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;953;0,31174353941773;257;0,0840693490350016;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"808";0,264311416421328;972;0,317958783120707;266;0,0870134118416748;1011;0,33071638861629;3057;65;0,52;37;0,296;23;0,184;125
"800";0,261694471704285;969;0,316977428851816;267;0,0873405299313052;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"803";0,262675825973176;963;0,315014720314033;262;0,0857049394831534;1029;0,336604514229637;3057;65;0,52;37;0,296;23;0,184;125
"793";0,259404645076873;959;0,313706247955512;280;0,0915930650964998;1025;0,335296041871115;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;947;0,309780830879948;254;0,0830879947661106;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;940;0,307491004252535;264;0,0863591756624141;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"824";0,269545305855414;947;0,309780830879948;248;0,0811252862283284;1038;0,33954857703631;3057;65;0,52;37;0,296;23;0,184;125
"814";0,26627412495911;939;0,307163886162905;249;0,0814524043179588;1055;0,345109584560026;3057;65;0,52;37;0,296;23;0,184;125
"792";0,259077526987242;965;0,315668956493294;259;0,0847235852142623;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"841";0,27510631337913;971;0,317631665031076;245;0,0801439319594374;1000;0,327118089630357;3057;65;0,52;37;0,296;23;0,184;125
"799";0,261367353614655;991;0,324174026823683;245;0,0801439319594374;1022;0,334314687602224;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;973;0,318285901210337;248;0,0811252862283284;994;0,325155381092574;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;944;0,308799476611057;283;0,0925744193653909;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;957;0,313052011776251;272;0,088976120379457;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"838";0,274124959110239;939;0,307163886162905;256;0,0837422309453713;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"840";0,2747791952895;961;0,314360484134773;269;0,0879947661105659;987;0,322865554465162;3057;65;0,52;37;0,296;23;0,184;125
"837";0,273797841020608;930;0,304219823356232;254;0,0830879947661106;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"797";0,260713117435394;939;0,307163886162905;274;0,0896303565587177;1047;0,342492639842983;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;965;0,315668956493294;258;0,084396467124632;1011;0,33071638861629;3057;65;0,52;37;0,296;23;0,184;125
"845";0,276414785737651;930;0,304219823356232;257;0,0840693490350016;1025;0,335296041871115;3057;65;0,52;37;0,296;23;0,184;125
"780";0,255152109911678;957;0,313052011776251;270;0,0883218842001963;1050;0,343473994111874;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;926;0,30291135099771;258;0,084396467124632;1069;0,349689237814851;3057;65;0,52;37;0,296;23;0,184;125
"817";0,267255479228001;945;0,309126594700687;260;0,0850507033038927;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"810";0,264965652600589;971;0,317631665031076;262;0,0857049394831534;1014;0,331697742885182;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;963;0,315014720314033;273;0,0893032384690873;993;0,324828263002944;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;926;0,30291135099771;253;0,0827608766764802;1063;0,347726529277069;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;946;0,309453712790317;258;0,084396467124632;1019;0,333333333333333;3057;65;0,52;37;0,296;23;0,184;125
"819";0,267909715407262;934;0,305528295714753;281;0,0919201831861302;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"854";0,279358848544325;934;0,305528295714753;248;0,0811252862283284;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;898;0,29375204448806;265;0,0866862937520445;1072;0,350670592083742;3057;65;0,52;37;0,296;23;0,184;125
"829";0,271180896303566;938;0,306836768073274;252;0,0824337585868499;1038;0,33954857703631;3057;65;0,52;37;0,296;23;0,184;125
"829";0,271180896303566;917;0,299967288191037;280;0,0915930650964998;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;906;0,296368989205103;281;0,0919201831861302;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"816";0,266928361138371;947;0,309780830879948;260;0,0850507033038927;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"793";0,259404645076873;956;0,312724893686621;272;0,088976120379457;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"862";0,281975793261367;964;0,315341838403664;249;0,0814524043179588;982;0,32122996401701;3057;65;0,52;37;0,296;23;0,184;125
"801";0,262021589793916;993;0,324828263002944;255;0,0834151128557409;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"791";0,258750408897612;983;0,321557082106641;253;0,0827608766764802;1030;0,336931632319267;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;942;0,308145240431796;245;0,0801439319594374;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;944;0,308799476611057;262;0,0857049394831534;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;937;0,306509649983644;260;0,0850507033038927;1053;0,344455348380765;3057;65;0,52;37;0,296;23;0,184;125
"828";0,270853778213935;951;0,311089303238469;258;0,084396467124632;1020;0,333660451422964;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;962;0,314687602224403;252;0,0824337585868499;1034;0,338240104677789;3057;65;0,52;37;0,296;23;0,184;125
"809";0,264638534510958;950;0,310762185148839;249;0,0814524043179588;1049;0,343146876022244;3057;65;0,52;37;0,296;23;0,184;125
"842";0,27543343146876;958;0,313379129865882;265;0,0866862937520445;992;0,324501144913314;3057;65;0,52;37;0,296;23;0,184;125
"861";0,281648675171737;944;0,308799476611057;240;0,0785083415112856;1012;0,331043506705921;3057;65;0,52;37;0,296;23;0,184;125
"821";0,268563951586523;921;0,301275760549558;255;0,0834151128557409;1060;0,346745175008178;3057;65;0,52;37;0,296;23;0,184;125
"830";0,271508014393196;926;0,30291135099771;270;0,0883218842001963;1031;0,337258750408898;3057;65;0,52;37;0,296;23;0,184;125
"805";0,263330062152437;942;0,308145240431796;269;0,0879947661105659;1041;0,340529931305201;3057;65;0,52;37;0,296;23;0,184;125
"848";0,277396140006542;915;0,299313052011776;255;0,0834151128557409;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"798";0,261040235525025;943;0,308472358521426;258;0,084396467124632;1058;0,346090938828917;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;954;0,31207065750736;283;0,0925744193653909;1016;0,332351979064442;3057;65;0,52;37;0,296;23;0,184;125
"813";0,26594700686948;967;0,316323192672555;269;0,0879947661105659;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"822";0,268891069676153;960;0,314033366045142;252;0,0824337585868499;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"819";0,267909715407262;949;0,310435067059208;256;0,0837422309453713;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"848";0,277396140006542;950;0,310762185148839;254;0,0830879947661106;1005;0,328753680078508;3057;65;0,52;37;0,296;23;0,184;125
"783";0,256133464180569;962;0,314687602224403;252;0,0824337585868499;1060;0,346745175008178;3057;65;0,52;37;0,296;23;0,184;125
"807";0,263984298331698;941;0,307818122342166;263;0,0860320575727838;1046;0,342165521753353;3057;65;0,52;37;0,296;23;0,184;125
"825";0,269872423945044;960;0,314033366045142;259;0,0847235852142623;1013;0,331370624795551;3057;65;0,52;37;0,296;23;0,184;125
"823";0,269218187765783;951;0,311089303238469;256;0,0837422309453713;1027;0,335950278050376;3057;65;0,52;37;0,296;23;0,184;125
"835";0,273143604841348;952;0,311416421328099;273;0,0893032384690873;997;0,326136735361465;3057;65;0,52;37;0,296;23;0,184;125
"847";0,277069021916912;940;0,307491004252535;246;0,0804710500490677;1024;0,334968923781485;3057;65;0,52;37;0,296;23;0,184;125
"795";0,260058881256133;943;0,308472358521426;241;0,0788354596009159;1078;0,352633300621524;3057;65;0,52;37;0,296;23;0,184;125
"841";0,27510631337913;954;0,31207065750736;260;0,0850507033038927;1002;0,327772325809617;3057;65;0,52;37;0,296;23;0,184;125
"843";0,275760549558391;922;0,301602878639189;253;0,0827608766764802;1039;0,33987569512594;3057;65;0,52;37;0,296;23;0,184;125
"781";0,255479228001308;965;0,315668956493294;275;0,0899574746483481;1036;0,338894340857049;3057;65;0,52;37;0,296;23;0,184;125
"850";0,278050376185803;941;0,307818122342166;258;0,084396467124632;1008;0,329735034347399;3057;65;0,52;37;0,296;23;0,184;125
"819";0,267909715407262;951;0,311089303238469;255;0,0834151128557409;1032;0,337585868498528;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;971;0,317631665031076;256;0,0837422309453713;1026;0,335623159960746;3057;65;0,52;37;0,296;23;0,184;125
"820";0,268236833496892;951;0,311089303238469;263;0,0860320575727838;1023;0,334641805691855;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;945;0,309126594700687;257;0,0840693490350016;1021;0,333987569512594;3057;65;0,52;37;0,296;23;0,184;125
"804";0,263002944062807;932;0,304874059535492;271;0,0886490022898266;1050;0,343473994111874;3057;65;0,52;37;0,296;23;0,184;125
"834";0,272816486751717;924;0,302257114818449;296;0,0968269545305855;1003;0,328099443899248;3057;65;0,52;37;0,296;23;0,184;125
"846";0,276741903827282;916;0,299640170101407;255;0,0834151128557409;1040;0,340202813215571;3057;65;0,52;37;0,296;23;0,184;125
"832";0,272162250572457;914;0,298985933922146;276;0,0902845927379784;1035;0,338567222767419;3057;65;0,52;37;0,296;23;0,184;125
"791";0,258750408897612;972;0,317958783120707;261;0,0853778213935231;1033;0,337912986588158;3057;65;0,52;37;0,296;23;0,184;125
"815";0,266601243048741;990;0,323846908734053;251;0,0821066404972195;1001;0,327445207719987;3057;65;0,52;37;0,296;23;0,184;125
