"Code_point_Libelle";"Date";"N_Bac";"P_Bac";"N_Dino";"P_Dino";"N_others";"P_others";"N_BacBac_neg";"P_BacBac_neg_tot";"P_BacBac_neg_neg";"N_BacDino_neg";"P_BacDino_neg_tot";"P_BacDino_neg_neg";"N_DinoDino_neg";"P_DinoDino_neg_tot";"P_DinoDino_neg_neg";"N_OtherA_neg";"P_OtherA_neg_tot";"P_OtherA_neg_neg"
"Barcares";2020-08-25;8;0,727272727272727;3;0,272727272727273;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Barcares";2020-09-08;4;0,666666666666667;2;0,333333333333333;0;0;0;0;0;1;0,0714285714285714;1;0;0;0;0;0;0
"Barcares";2020-09-21;13;0,8125;3;0,1875;0;0;0;0;0;1;0,00900900900900901;1;0;0;0;0;0;0
"Barcares";2020-10-05;7;0,7;3;0,3;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Barcares";2020-10-19;15;0,833333333333333;3;0,166666666666667;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Barcares";2020-11-02;14;0,736842105263158;5;0,263157894736842;0;0;0;0;0;4;0,0248447204968944;0,8;1;0,0062111801242236;0,2;0;0;0
"Barcares";2020-11-17;14;0,777777777777778;4;0,222222222222222;0;0;0;0;0;1;0,00704225352112676;1;0;0;0;0;0;0
"Barcares";2020-11-30;11;0,916666666666667;1;0,0833333333333333;0;0;2;0,032258064516129;1;0;0;0;0;0;0;0;0;0
"Barcares";2020-12-14;10;0,769230769230769;2;0,153846153846154;1;0,0769230769230769;2;0,0307692307692308;0,333333333333333;2;0,0307692307692308;0,333333333333333;0;0;0;2;0,0307692307692308;0,333333333333333
"Barcares";2021-01-04;19;0,633333333333333;9;0,3;2;0,0666666666666667;12;0,036144578313253;0,2;21;0,0632530120481928;0,35;4;0,0120481927710843;0,0666666666666667;23;0,0692771084337349;0,383333333333333
"Barcares";2021-01-18;16;0,727272727272727;4;0,181818181818182;2;0,0909090909090909;0;0;0;2;0,0105820105820106;0,111111111111111;0;0;0;16;0,0846560846560847;0,888888888888889
"Barcares";2021-02-02;12;0,705882352941177;5;0,294117647058824;0;0;3;0,029126213592233;0,157894736842105;14;0,135922330097087;0,736842105263158;2;0,0194174757281553;0,105263157894737;0;0;0
"Barcares";2021-02-16;20;0,833333333333333;3;0,125;1;0,0416666666666667;20;0,103092783505155;0,769230769230769;5;0,0257731958762887;0,192307692307692;0;0;0;1;0,00515463917525773;0,0384615384615385
"Barcares";2021-03-08;14;0,736842105263158;5;0,263157894736842;0;0;0;0;0;4;0,0275862068965517;0,666666666666667;2;0,0137931034482759;0,333333333333333;0;0;0
"Barcares";2021-03-29;8;0,615384615384615;4;0,307692307692308;1;0,0769230769230769;0;0;0;1;0,0151515151515152;1;0;0;0;0;0;0
"Barcares";2021-04-19;14;0,5;12;0,428571428571429;2;0,0714285714285714;0;0;0;12;0,038961038961039;0,521739130434783;4;0,012987012987013;0,173913043478261;7;0,0227272727272727;0,304347826086957
"Barcares";2021-04-26;17;0,653846153846154;7;0,269230769230769;2;0,0769230769230769;7;0,02734375;0,233333333333333;13;0,05078125;0,433333333333333;0;0;0;10;0,0390625;0,333333333333333
"Barcares";2021-05-10;17;0,708333333333333;7;0,291666666666667;0;0;5;0,0221238938053097;0,3125;11;0,0486725663716814;0,6875;0;0;0;0;0;0
"Barcares";2021-05-25;14;0,608695652173913;9;0,391304347826087;0;0;3;0,0138248847926267;0,12;16;0,0737327188940092;0,64;6;0,0276497695852535;0,24;0;0;0
"Barcares";2021-06-07;17;0,548387096774194;14;0,451612903225806;0;0;12;0,0331491712707182;0,226415094339623;32;0,0883977900552486;0,60377358490566;9;0,0248618784530387;0,169811320754717;0;0;0
"Barcares";2021-06-21;18;0,782608695652174;5;0,217391304347826;0;0;5;0,023696682464455;0,277777777777778;13;0,0616113744075829;0,722222222222222;0;0;0;0;0;0
"Barcares";2021-07-05;11;0,611111111111111;7;0,388888888888889;0;0;0;0;0;7;0,0608695652173913;0,875;1;0,00869565217391304;0,125;0;0;0
"Barcares";2021-07-19;7;0,7;3;0,3;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Barcares";2021-08-02;16;0,592592592592593;11;0,407407407407407;0;0;12;0,0416666666666667;0,292682926829268;26;0,0902777777777778;0,634146341463415;3;0,0104166666666667;0,0731707317073171;0;0;0
"Barcares";2021-08-30;6;0,545454545454545;5;0,454545454545455;0;0;0;0;0;0;0;0;1;0,0227272727272727;1;0;0;0
"Barcares";2021-09-13;13;0,65;7;0,35;0;0;4;0,024390243902439;0,181818181818182;16;0,0975609756097561;0,727272727272727;2;0,0121951219512195;0,0909090909090909;0;0;0
"Barcares";2021-09-27;14;0,7;5;0,25;1;0,05;5;0,0326797385620915;0,277777777777778;7;0,0457516339869281;0,388888888888889;0;0;0;6;0,0392156862745098;0,333333333333333
"Barcares";2021-10-18;12;0,75;4;0,25;0;0;0;0;0;2;0,019047619047619;1;0;0;0;0;0;0
"Barcares";2021-10-25;11;0,733333333333333;4;0,266666666666667;0;0;0;0;0;6;0,0714285714285714;1;0;0;0;0;0;0
"Barcares";2021-11-23;17;0,739130434782609;6;0,260869565217391;0;0;0;0;0;3;0,0134529147982063;1;0;0;0;0;0;0
"Barcares";2021-12-13;17;1;0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Barcares";2021-12-20;15;0,789473684210526;3;0,157894736842105;1;0,0526315789473684;0;0;0;0;0;0;0;0;0;4;0,025974025974026;1
"Barcares";2022-01-03;17;0,739130434782609;6;0,260869565217391;0;0;0;0;0;5;0,0227272727272727;0,833333333333333;1;0,00454545454545455;0,166666666666667;0;0;0
"Barcares";2022-01-10;18;0,818181818181818;4;0,181818181818182;0;0;4;0,0211640211640212;0,363636363636364;7;0,037037037037037;0,636363636363636;0;0;0;0;0;0
"Barcares";2022-01-18;17;0,739130434782609;6;0,260869565217391;0;0;0;0;0;6;0,0262008733624454;1;0;0;0;0;0;0
"Barcares";2022-02-08;16;0,8;3;0,15;1;0,05;0;0;0;0;0;0;0;0;0;3;0,0178571428571429;1
"Barcares";2022-02-28;17;0,85;3;0,15;0;0;0;0;0;1;0,00581395348837209;1;0;0;0;0;0;0
"Barcares";2022-03-28;18;0,72;6;0,24;1;0,04;0;0;0;7;0,0272373540856031;0,777777777777778;2;0,00778210116731518;0,222222222222222;0;0;0
"Barcares";2022-05-10;15;0,681818181818182;7;0,318181818181818;0;0;0;0;0;5;0,0251256281407035;1;0;0;0;0;0;0
"Barcares";2022-06-07;12;0,521739130434783;11;0,478260869565217;0;0;5;0,0257731958762887;0,227272727272727;15;0,077319587628866;0,681818181818182;2;0,0103092783505155;0,0909090909090909;0;0;0
"Barcares";2022-06-20;18;0,666666666666667;9;0,333333333333333;0;0;0;0;0;15;0,0506756756756757;0,833333333333333;3;0,0101351351351351;0,166666666666667;0;0;0
"Barcares";2022-07-04;15;0,681818181818182;6;0,272727272727273;1;0,0454545454545455;0;0;0;6;0,0294117647058824;0,5;1;0,00490196078431373;0,0833333333333333;5;0,0245098039215686;0,416666666666667
"Barcares";2022-07-18;8;0,571428571428571;6;0,428571428571429;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Barcares";2022-08-01;11;0,733333333333333;4;0,266666666666667;0;0;0;0;0;5;0,0543478260869565;1;0;0;0;0;0;0
"Barcares";2022-08-29;16;0,571428571428571;12;0,428571428571429;0;0;0;0;0;21;0,0666666666666667;0,875;3;0,00952380952380952;0,125;0;0;0
"Bouzigues (a)";2010-03-16;7;0,583333333333333;5;0,416666666666667;0;0;2;0,0377358490566038;0,285714285714286;5;0,0943396226415094;0,714285714285714;0;0;0;0;0;0
"Bouzigues (a)";2010-03-29;12;0,6;7;0,35;1;0,05;7;0,0448717948717949;0,2;19;0,121794871794872;0,542857142857143;2;0,0128205128205128;0,0571428571428571;7;0,0448717948717949;0,2
"Bouzigues (a)";2010-04-12;7;0,538461538461538;6;0,461538461538462;0;0;3;0,0416666666666667;0,3;7;0,0972222222222222;0,7;0;0;0;0;0;0
"Bouzigues (a)";2010-04-26;7;0,538461538461538;6;0,461538461538462;0;0;4;0,0579710144927536;0,363636363636364;7;0,101449275362319;0,636363636363636;0;0;0;0;0;0
"Bouzigues (a)";2010-05-10;12;0,631578947368421;7;0,368421052631579;0;0;4;0,0273972602739726;0,333333333333333;8;0,0547945205479452;0,666666666666667;0;0;0;0;0;0
"Bouzigues (a)";2010-05-25;3;0,3;7;0,7;0;0;0;0;0;3;0,075;1;0;0;0;0;0;0
"Bouzigues (a)";2010-06-07;6;0,428571428571429;8;0,571428571428571;0;0;5;0,0641025641025641;0,294117647058824;12;0,153846153846154;0,705882352941177;0;0;0;0;0;0
"Bouzigues (a)";2010-06-23;6;0,5;6;0,5;0;0;2;0,037037037037037;0,25;4;0,0740740740740741;0,5;2;0,037037037037037;0,25;0;0;0
"Bouzigues (a)";2010-07-05;8;0,533333333333333;7;0,466666666666667;0;0;0;0;0;2;0,0208333333333333;1;0;0;0;0;0;0
"Bouzigues (a)";2010-07-19;7;1;0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Bouzigues (a)";2010-08-02;9;0,818181818181818;2;0,181818181818182;0;0;5;0,106382978723404;0,833333333333333;1;0,0212765957446809;0,166666666666667;0;0;0;0;0;0
"Bouzigues (a)";2010-08-17;7;0,777777777777778;2;0,222222222222222;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Bouzigues (a)";2010-08-30;12;0,666666666666667;6;0,333333333333333;0;0;1;0,00757575757575758;0,166666666666667;5;0,0378787878787879;0,833333333333333;0;0;0;0;0;0
"Bouzigues (a)";2010-09-13;9;0,692307692307692;4;0,307692307692308;0;0;7;0,101449275362319;0,7;3;0,0434782608695652;0,3;0;0;0;0;0;0
"Bouzigues (a)";2010-09-27;11;0,647058823529412;6;0,352941176470588;0;0;0;0;0;7;0,0578512396694215;1;0;0;0;0;0;0
"Bouzigues (a)";2010-10-12;11;0,916666666666667;1;0,0833333333333333;0;0;4;0,0740740740740741;0,666666666666667;2;0,037037037037037;0,333333333333333;0;0;0;0;0;0
"Bouzigues (a)";2010-10-28;9;0,692307692307692;3;0,230769230769231;1;0,0769230769230769;4;0,0727272727272727;0,4;4;0,0727272727272727;0,4;0;0;0;2;0,0363636363636364;0,2
"Bouzigues (a)";2010-11-08;11;0,6875;5;0,3125;0;0;2;0,0210526315789474;0,4;3;0,0315789473684211;0,6;0;0;0;0;0;0
"Bouzigues (a)";2010-11-22;7;0,538461538461538;5;0,384615384615385;1;0,0769230769230769;1;0,0172413793103448;0,166666666666667;3;0,0517241379310345;0,5;0;0;0;2;0,0344827586206897;0,333333333333333
"Bouzigues (a)";2010-12-06;7;0,636363636363636;3;0,272727272727273;1;0,0909090909090909;3;0,0833333333333333;0,6;2;0,0555555555555556;0,4;0;0;0;0;0;0
"Bouzigues (a)";2010-12-20;8;0,8;1;0,1;1;0,1;3;0,107142857142857;1;0;0;0;0;0;0;0;0;0
"Bouzigues (a)";2011-01-03;3;1;0;0;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Bouzigues (a)";2011-01-17;6;0,545454545454545;5;0,454545454545455;0;0;0;0;0;8;0,210526315789474;0,888888888888889;1;0,0263157894736842;0,111111111111111;0;0;0
"Bouzigues (a)";2011-01-31;7;0,636363636363636;4;0,363636363636364;0;0;1;0,025;0,111111111111111;8;0,2;0,888888888888889;0;0;0;0;0;0
"Bouzigues (a)";2011-02-21;6;0,666666666666667;3;0,333333333333333;0;0;1;0,0416666666666667;0,25;3;0,125;0,75;0;0;0;0;0;0
"Bouzigues (a)";2011-02-28;5;0,833333333333333;1;0,166666666666667;0;0;0;0;0;2;0,2;1;0;0;0;0;0;0
"Bouzigues (a)";2011-03-14;8;0,727272727272727;3;0,272727272727273;0;0;3;0,0681818181818182;0,428571428571429;3;0,0681818181818182;0,428571428571429;1;0,0227272727272727;0,142857142857143;0;0;0
"Bouzigues (a)";2011-03-28;7;0,583333333333333;5;0,416666666666667;0;0;1;0,0169491525423729;0,166666666666667;5;0,0847457627118644;0,833333333333333;0;0;0;0;0;0
"Bouzigues (a)";2011-04-11;12;0,75;4;0,25;0;0;2;0,019047619047619;0,666666666666667;1;0,00952380952380952;0,333333333333333;0;0;0;0;0;0
"Bouzigues (a)";2011-04-27;8;0,533333333333333;7;0,466666666666667;0;0;0;0;0;4;0,0421052631578947;0,666666666666667;2;0,0210526315789474;0,333333333333333;0;0;0
"Bouzigues (a)";2011-05-09;7;0,583333333333333;5;0,416666666666667;0;0;3;0,0517241379310345;0,3;7;0,120689655172414;0,7;0;0;0;0;0;0
"Bouzigues (a)";2011-05-23;4;0,307692307692308;9;0,692307692307692;0;0;0;0;0;1;0,0149253731343284;1;0;0;0;0;0;0
"Bouzigues (a)";2011-06-06;4;0,571428571428571;3;0,428571428571429;0;0;2;0,117647058823529;0,4;3;0,176470588235294;0,6;0;0;0;0;0;0
"Bouzigues (a)";2011-06-20;6;0,4;8;0,533333333333333;1;0,0666666666666667;0;0;0;5;0,0581395348837209;0,5;0;0;0;5;0,0581395348837209;0,5
"Bouzigues (a)";2011-07-04;9;0,692307692307692;4;0,307692307692308;0;0;10;0,153846153846154;0,714285714285714;4;0,0615384615384615;0,285714285714286;0;0;0;0;0;0
"Bouzigues (a)";2011-07-18;10;0,714285714285714;4;0,285714285714286;0;0;6;0,08;0,545454545454545;5;0,0666666666666667;0,454545454545455;0;0;0;0;0;0
"Bouzigues (a)";2011-08-01;8;0,666666666666667;4;0,333333333333333;0;0;5;0,0847457627118644;0,357142857142857;7;0,11864406779661;0,5;2;0,0338983050847458;0,142857142857143;0;0;0
"Bouzigues (a)";2011-08-16;8;0,533333333333333;6;0,4;1;0,0666666666666667;4;0,0459770114942529;0,333333333333333;8;0,0919540229885057;0,666666666666667;0;0;0;0;0;0
"Bouzigues (a)";2011-08-29;8;0,727272727272727;3;0,272727272727273;0;0;0;0;0;1;0,0192307692307692;1;0;0;0;0;0;0
"Bouzigues (a)";2011-09-27;10;0,625;6;0,375;0;0;0;0;0;3;0,0294117647058824;1;0;0;0;0;0;0
"Bouzigues (a)";2011-10-11;7;0,636363636363636;4;0,363636363636364;0;0;0;0;0;4;0,0851063829787234;1;0;0;0;0;0;0
"Bouzigues (a)";2011-10-25;7;0,583333333333333;5;0,416666666666667;0;0;3;0,0545454545454545;0,375;5;0,0909090909090909;0,625;0;0;0;0;0;0
"Bouzigues (a)";2011-11-07;7;0,636363636363636;4;0,363636363636364;0;0;0;0;0;5;0,111111111111111;1;0;0;0;0;0;0
"Bouzigues (a)";2011-11-21;5;0,625;2;0,25;1;0,125;2;0,0952380952380952;0,4;2;0,0952380952380952;0,4;0;0;0;1;0,0476190476190476;0,2
"Bouzigues (a)";2011-12-05;12;0,545454545454545;10;0,454545454545455;0;0;6;0,0357142857142857;0,2;19;0,113095238095238;0,633333333333333;5;0,0297619047619048;0,166666666666667;0;0;0
"Bouzigues (a)";2011-12-19;9;0,6;6;0,4;0;0;8;0,0987654320987654;0,533333333333333;7;0,0864197530864197;0,466666666666667;0;0;0;0;0;0
"Bouzigues (a)";2012-01-03;9;0,75;2;0,166666666666667;1;0,0833333333333333;5;0,108695652173913;0,555555555555556;1;0,0217391304347826;0,111111111111111;0;0;0;3;0,0652173913043478;0,333333333333333
"Bouzigues (a)";2012-01-16;3;0,6;2;0,4;0;0;1;0,166666666666667;0,333333333333333;2;0,333333333333333;0,666666666666667;0;0;0;0;0;0
"Bouzigues (a)";2012-01-30;7;0,875;1;0,125;0;0;1;0,0476190476190476;1;0;0;0;0;0;0;0;0;0
"Bouzigues (a)";2012-02-20;6;0,666666666666667;3;0,333333333333333;0;0;0;0;0;5;0,192307692307692;0,833333333333333;1;0,0384615384615385;0,166666666666667;0;0;0
"Bouzigues (a)";2012-02-27;5;0,555555555555556;4;0,444444444444444;0;0;0;0;0;4;0,121212121212121;0,666666666666667;2;0,0606060606060606;0,333333333333333;0;0;0
"Bouzigues (a)";2012-03-12;3;0,6;2;0,4;0;0;0;0;0;1;0,1;1;0;0;0;0;0;0
"Bouzigues (a)";2012-03-26;8;0,5;8;0,5;0;0;1;0,00900900900900901;0,1;6;0,0540540540540541;0,6;3;0,027027027027027;0,3;0;0;0
"Bouzigues (a)";2012-04-10;8;0,615384615384615;5;0,384615384615385;0;0;2;0,0338983050847458;0,333333333333333;4;0,0677966101694915;0,666666666666667;0;0;0;0;0;0
"Bouzigues (a)";2012-04-23;6;0,6;4;0,4;0;0;1;0,0256410256410256;0,142857142857143;6;0,153846153846154;0,857142857142857;0;0;0;0;0;0
"Bouzigues (a)";2012-05-07;8;0,5;7;0,4375;1;0,0625;0;0;0;4;0,0396039603960396;0,571428571428571;2;0,0198019801980198;0,285714285714286;1;0,0099009900990099;0,142857142857143
"Bouzigues (a)";2012-05-21;8;0,533333333333333;7;0,466666666666667;0;0;2;0,0206185567010309;0,2;6;0,0618556701030928;0,6;2;0,0206185567010309;0,2;0;0;0
"Bouzigues (a)";2012-06-05;6;0,428571428571429;8;0,571428571428571;0;0;2;0,0256410256410256;0,2;8;0,102564102564103;0,8;0;0;0;0;0;0
"Bouzigues (a)";2012-06-18;7;0,583333333333333;5;0,416666666666667;0;0;1;0,02;0,0769230769230769;9;0,18;0,692307692307692;3;0,06;0,230769230769231;0;0;0
"Bouzigues (a)";2012-06-25;6;0,428571428571429;8;0,571428571428571;0;0;4;0,0493827160493827;0,4;6;0,0740740740740741;0,6;0;0;0;0;0;0
"Bouzigues (a)";2012-07-02;5;0,5;5;0,5;0;0;0;0;0;3;0,0769230769230769;1;0;0;0;0;0;0
"Bouzigues (a)";2012-07-09;11;0,611111111111111;6;0,333333333333333;1;0,0555555555555556;8;0,062992125984252;0,5;7;0,0551181102362205;0,4375;0;0;0;1;0,0078740157480315;0,0625
"Bouzigues (a)";2012-07-16;6;0,545454545454545;5;0,454545454545455;0;0;4;0,0784313725490196;0,5;4;0,0784313725490196;0,5;0;0;0;0;0;0
"Bouzigues (a)";2012-07-23;9;0,642857142857143;5;0,357142857142857;0;0;5;0,0602409638554217;0,555555555555556;4;0,0481927710843374;0,444444444444444;0;0;0;0;0;0
"Bouzigues (a)";2012-07-30;7;0,583333333333333;5;0,416666666666667;0;0;0;0;0;5;0,0819672131147541;0,714285714285714;2;0,0327868852459016;0,285714285714286;0;0;0
"Bouzigues (a)";2012-08-07;8;0,666666666666667;4;0,333333333333333;0;0;0;0;0;1;0,0169491525423729;1;0;0;0;0;0;0
"Bouzigues (a)";2012-08-13;7;0,636363636363636;4;0,363636363636364;0;0;0;0;0;2;0,0416666666666667;1;0;0;0;0;0;0
"Bouzigues (a)";2012-09-03;8;0,615384615384615;4;0,307692307692308;1;0,0769230769230769;0;0;0;8;0,125;0,8;2;0,03125;0,2;0;0;0
"Bouzigues (a)";2012-09-10;16;0,761904761904762;5;0,238095238095238;0;0;7;0,0424242424242424;0,388888888888889;10;0,0606060606060606;0,555555555555556;1;0,00606060606060606;0,0555555555555556;0;0;0
"Bouzigues (a)";2012-09-17;14;0,736842105263158;5;0,263157894736842;0;0;4;0,0298507462686567;0,333333333333333;8;0,0597014925373134;0,666666666666667;0;0;0;0;0;0
"Bouzigues (a)";2012-09-24;12;0,666666666666667;6;0,333333333333333;0;0;6;0,0454545454545455;0,352941176470588;9;0,0681818181818182;0,529411764705882;2;0,0151515151515152;0,117647058823529;0;0;0
"Bouzigues (a)";2012-10-08;11;0,647058823529412;5;0,294117647058824;1;0,0588235294117647;7;0,0693069306930693;0,583333333333333;5;0,0495049504950495;0,416666666666667;0;0;0;0;0;0
"Bouzigues (a)";2012-10-22;8;0,727272727272727;2;0,181818181818182;1;0,0909090909090909;2;0,0526315789473684;0,2;4;0,105263157894737;0,4;0;0;0;4;0,105263157894737;0,4
"Bouzigues (a)";2012-11-05;6;0,6;4;0,4;0;0;5;0,125;0,555555555555556;4;0,1;0,444444444444444;0;0;0;0;0;0
"Bouzigues (a)";2012-11-19;9;0,5625;6;0,375;1;0,0625;7;0,0786516853932584;0,333333333333333;12;0,134831460674157;0,571428571428571;0;0;0;2;0,0224719101123595;0,0952380952380952
"Bouzigues (a)";2012-12-03;4;0,571428571428571;3;0,428571428571429;0;0;0;0;0;2;0,133333333333333;1;0;0;0;0;0;0
"Bouzigues (a)";2012-12-17;6;0,666666666666667;2;0,222222222222222;1;0,111111111111111;2;0,0869565217391304;0,666666666666667;1;0,0434782608695652;0,333333333333333;0;0;0;0;0;0
"Bouzigues (a)";2013-01-07;7;0,7;3;0,3;0;0;3;0,0833333333333333;0,375;5;0,138888888888889;0,625;0;0;0;0;0;0
"Bouzigues (a)";2013-01-21;8;0,727272727272727;3;0,272727272727273;0;0;3;0,0666666666666667;0,375;5;0,111111111111111;0,625;0;0;0;0;0;0
"Bouzigues (a)";2013-02-04;3;0,5;3;0,5;0;0;0;0;0;2;0,181818181818182;1;0;0;0;0;0;0
"Bouzigues (a)";2013-02-18;6;0,75;1;0,125;1;0,125;3;0,142857142857143;1;0;0;0;0;0;0;0;0;0
"Bouzigues (a)";2013-03-04;10;0,714285714285714;3;0,214285714285714;1;0,0714285714285714;3;0,0447761194029851;0,272727272727273;6;0,0895522388059701;0,545454545454545;0;0;0;2;0,0298507462686567;0,181818181818182
"Bouzigues (a)";2013-03-18;11;0,647058823529412;6;0,352941176470588;0;0;7;0,0630630630630631;0,388888888888889;10;0,0900900900900901;0,555555555555556;1;0,00900900900900901;0,0555555555555556;0;0;0
"Bouzigues (a)";2013-04-02;7;0,5;7;0,5;0;0;1;0,012987012987013;0,1;8;0,103896103896104;0,8;1;0,012987012987013;0,1;0;0;0
"Bouzigues (a)";2013-04-15;6;0,5;6;0,5;0;0;1;0,0188679245283019;0,125;7;0,132075471698113;0,875;0;0;0;0;0;0
"Bouzigues (a)";2013-04-29;5;0,357142857142857;9;0,642857142857143;0;0;1;0,0140845070422535;0,0454545454545455;15;0,211267605633803;0,681818181818182;6;0,0845070422535211;0,272727272727273;0;0;0
"Bouzigues (a)";2013-05-13;4;0,363636363636364;7;0,636363636363636;0;0;0;0;0;1;0,02;1;0;0;0;0;0;0
"Bouzigues (a)";2013-05-27;9;0,5;9;0,5;0;0;6;0,05;0,4;9;0,075;0,6;0;0;0;0;0;0
"Bouzigues (a)";2013-06-10;9;0,5625;7;0,4375;0;0;9;0,0947368421052632;0,428571428571429;12;0,126315789473684;0,571428571428571;0;0;0;0;0;0
"Bouzigues (a)";2013-06-17;10;0,5;9;0,45;1;0,05;10;0,0735294117647059;0,27027027027027;19;0,139705882352941;0,513513513513513;3;0,0220588235294118;0,0810810810810811;5;0,0367647058823529;0,135135135135135
"Bouzigues (a)";2013-06-26;9;0,428571428571429;11;0,523809523809524;1;0,0476190476190476;6;0,036144578313253;0,171428571428571;19;0,114457831325301;0,542857142857143;5;0,0301204819277108;0,142857142857143;5;0,0301204819277108;0,142857142857143
"Bouzigues (a)";2013-07-01;5;0,357142857142857;9;0,642857142857143;0;0;2;0,027027027027027;0,133333333333333;11;0,148648648648649;0,733333333333333;2;0,027027027027027;0,133333333333333;0;0;0
"Bouzigues (a)";2013-07-08;9;0,5625;7;0,4375;0;0;6;0,0645161290322581;0,333333333333333;9;0,0967741935483871;0,5;3;0,032258064516129;0,166666666666667;0;0;0
"Bouzigues (a)";2013-07-15;3;0,272727272727273;8;0,727272727272727;0;0;0;0;0;3;0,0588235294117647;0,5;3;0,0588235294117647;0,5;0;0;0
"Bouzigues (a)";2013-07-22;7;0,466666666666667;8;0,533333333333333;0;0;0;0;0;9;0,0957446808510638;0,75;3;0,0319148936170213;0,25;0;0;0
"Bouzigues (a)";2013-07-29;10;0,555555555555556;8;0,444444444444444;0;0;5;0,04;0,416666666666667;7;0,056;0,583333333333333;0;0;0;0;0;0
"Bouzigues (a)";2013-08-05;9;0,6;6;0,4;0;0;0;0;0;2;0,021505376344086;0,5;2;0,021505376344086;0,5;0;0;0
"Bouzigues (a)";2013-08-12;4;0,666666666666667;2;0,333333333333333;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Bouzigues (a)";2013-08-19;5;0,5;4;0,4;1;0,1;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Bouzigues (a)";2013-09-02;9;0,5;8;0,444444444444444;1;0,0555555555555556;5;0,0427350427350427;0,208333333333333;13;0,111111111111111;0,541666666666667;3;0,0256410256410256;0,125;3;0,0256410256410256;0,125
"Bouzigues (a)";2013-09-09;13;0,5;12;0,461538461538462;1;0,0384615384615385;9;0,0394736842105263;0,219512195121951;24;0,105263157894737;0,585365853658537;8;0,0350877192982456;0,195121951219512;0;0;0
"Bouzigues (a)";2013-09-16;10;0,625;6;0,375;0;0;6;0,06;0,5;6;0,06;0,5;0;0;0;0;0;0
"Bouzigues (a)";2013-09-30;15;0,6;10;0,4;0;0;6;0,0244897959183673;0,24;16;0,0653061224489796;0,64;3;0,0122448979591837;0,12;0;0;0
"Bouzigues (a)";2013-10-14;12;0,666666666666667;5;0,277777777777778;1;0,0555555555555556;5;0,0427350427350427;0,555555555555556;3;0,0256410256410256;0,333333333333333;0;0;0;1;0,00854700854700855;0,111111111111111
"Bouzigues (a)";2013-10-28;4;0,666666666666667;2;0,333333333333333;0;0;0;0;NA;0;0;NA;0;0;NA;0;0;NA
"Bouzigues (a)";2013-11-12;7;0,636363636363636;3;0,272727272727273;1;0,0909090909090909;1;0,025;0,0909090909090909;8;0,2;0,727272727272727;0;0;0;2;0,05;0,181818181818182
"Bouzigues (a)";2013-11-26;2;0,5;2;0,5;0;0;0;0;0;1;0,25;1;0;0;0;0;0;0
"Bouzigues (a)";2013-12-09;7;0,636363636363636;4;0,363636363636364;0;0;5;0,125;0,416666666666667;6;0,15;0,5;1;0,025;0,0833333333333333;0;0;0
"Bouzigues (a)";2013-12-23;10;0,769230769230769;3;0,230769230769231;0;0;9;0,140625;0,692307692307692;4;0,0625;0,307692307692308;0;0;0;0;0;0
"Bouzigues (a)";2014-01-06;5;0,416666666666667;6;0,5;1;0,0833333333333333;2;0,0350877192982456;0,142857142857143;6;0,105263157894737;0,428571428571429;0;0;0;6;0,105263157894737;0,428571428571429
"Bouzigues (a)";2014-01-20;7;0,4375;8;0,5;1;0,0625;4;0,0421052631578947;0,222222222222222;11;0,115789473684211;0,611111111111111;3;0,0315789473684211;0,166666666666667;0;0;0
"Bouzigues (a)";2014-02-03;4;0,571428571428571;2;0,285714285714286;1;0,142857142857143;1;0,0769230769230769;0,5;1;0,0769230769230769;0,5;0;0;0;0;0;0
"Bouzigues (a)";2014-02-17;6;0,6;3;0,3;1;0,1;1;0,027027027027027;0,125;6;0,162162162162162;0,75;0;0;0;1;0,027027027027027;0,125
"Bouzigues (a)";2014-03-03;3;0,428571428571429;3;0,428571428571429;1;0,142857142857143;0;0;0;1;0,1;0,5;0;0;0;1;0,1;0,5
"Bouzigues (a)";2014-03-17;7;0,7;3;0,3;0;0;4;0,108108108108108;0,4;5;0,135135135135135;0,5;1;0,027027027027027;0,1;0;0;0
"Bouzigues (a)";2014-03-31;6;0,545454545454545;5;0,454545454545455;0;0;4;0,0952380952380952;0,4;6;0,142857142857143;0,6;0;0;0;0;0;0
"Bouzigues (a)";2014-04-14;11;0,578947368421053;8;0,421052631578947;0;0;10;0,0699300699300699;0,454545454545455;12;0,0839160839160839;0,545454545454545;0;0;0;0;0;0
"Bouzigues (a)";2014-04-28;4;0,363636363636364;7;0,636363636363636;0;0;3;0,0625;0,428571428571429;2;0,0416666666666667;0,285714285714286;2;0,0416666666666667;0,285714285714286;0;0;0
